x,y,sdr,tke
    0.9700840484E+00,    0.1295761021E+00,    0.6925585765E-07,    0.4956068500E-09
    0.9700840484E+00,    0.1335890337E+00,    0.6925616617E-07,    0.4956092357E-09
    0.9700840484E+00,    0.1377262445E+00,    0.6925648288E-07,    0.4956116846E-09
    0.9700840484E+00,    0.1419915834E+00,    0.6925680796E-07,    0.4956141978E-09
    0.9700840484E+00,    0.1463890185E+00,    0.6925714159E-07,    0.4956167769E-09
    0.9700840484E+00,    0.1509226409E+00,    0.6925748394E-07,    0.4956194231E-09
    0.9700840484E+00,    0.1555966681E+00,    0.6925783518E-07,    0.4956221378E-09
    0.9700840484E+00,    0.1604154485E+00,    0.6925819549E-07,    0.4956249223E-09
    0.9700840484E+00,    0.1653834650E+00,    0.6925856505E-07,    0.4956277779E-09
    0.9700840484E+00,    0.1705053394E+00,    0.6925894402E-07,    0.4956307061E-09
    0.9700840484E+00,    0.1757858367E+00,    0.6925933257E-07,    0.4956337080E-09
    0.9700840484E+00,    0.1812298693E+00,    0.6925973089E-07,    0.4956367850E-09
    0.9700840484E+00,    0.1868425019E+00,    0.6926013913E-07,    0.4956399384E-09
    0.9700840484E+00,    0.1926289561E+00,    0.6926055747E-07,    0.4956431695E-09
    0.9700840484E+00,    0.1985946149E+00,    0.6926098605E-07,    0.4956464795E-09
    0.9700840484E+00,    0.2047450282E+00,    0.6926142505E-07,    0.4956498696E-09
    0.9700840484E+00,    0.2110859180E+00,    0.6926187461E-07,    0.4956533410E-09
    0.9700840484E+00,    0.2176231832E+00,    0.6926233488E-07,    0.4956568948E-09
    0.9700840484E+00,    0.2243629054E+00,    0.6926280601E-07,    0.4956605321E-09
    0.9700840484E+00,    0.2313113547E+00,    0.6926328812E-07,    0.4956642540E-09
    0.9700840484E+00,    0.2384749954E+00,    0.6926378135E-07,    0.4956680615E-09
    0.9700840484E+00,    0.2458604917E+00,    0.6926428582E-07,    0.4956719554E-09
    0.9700840484E+00,    0.2534747146E+00,    0.6926480163E-07,    0.4956759366E-09
    0.9700840484E+00,    0.2613247476E+00,    0.6926532887E-07,    0.4956800059E-09
    0.9700840484E+00,    0.2694178936E+00,    0.6926586765E-07,    0.4956841640E-09
    0.9700840484E+00,    0.2777616819E+00,    0.6926641803E-07,    0.4956884113E-09
    0.9700840484E+00,    0.2863638747E+00,    0.6926698006E-07,    0.4956927484E-09
    0.9700840484E+00,    0.2952324747E+00,    0.6926755379E-07,    0.4956971756E-09
    0.9700840484E+00,    0.3043757325E+00,    0.6926813925E-07,    0.4957016930E-09
    0.9700840484E+00,    0.3138021542E+00,    0.6926873643E-07,    0.4957063008E-09
    0.9700840484E+00,    0.3235205092E+00,    0.6926934532E-07,    0.4957109987E-09
    0.9700840484E+00,    0.3335398386E+00,    0.6926996588E-07,    0.4957157866E-09
    0.9700840484E+00,    0.3438694635E+00,    0.6927059805E-07,    0.4957206637E-09
    0.9700840484E+00,    0.3545189937E+00,    0.6927124172E-07,    0.4957256296E-09
    0.9700840484E+00,    0.3654983366E+00,    0.6927189677E-07,    0.4957306831E-09
    0.9700840484E+00,    0.3768177062E+00,    0.6927256304E-07,    0.4957358231E-09
    0.9700840484E+00,    0.3884876333E+00,    0.6927324035E-07,    0.4957410481E-09
    0.9700840484E+00,    0.4005189743E+00,    0.6927392844E-07,    0.4957463562E-09
    0.9700840484E+00,    0.4129229222E+00,    0.6927462706E-07,    0.4957517454E-09
    0.9700840484E+00,    0.4257110165E+00,    0.6927533588E-07,    0.4957572131E-09
    0.9700840484E+00,    0.4388951541E+00,    0.6927605452E-07,    0.4957627565E-09
    0.9700840484E+00,    0.4524876003E+00,    0.6927678256E-07,    0.4957683723E-09
    0.9700840484E+00,    0.4665010004E+00,    0.6927751951E-07,    0.4957740567E-09
    0.9700840484E+00,    0.4809483911E+00,    0.6927826484E-07,    0.4957798055E-09
    0.9700840484E+00,    0.4958432130E+00,    0.6927901793E-07,    0.4957856140E-09
    0.9700840484E+00,    0.5111993229E+00,    0.6927977809E-07,    0.4957914768E-09
    0.9700840484E+00,    0.5270310067E+00,    0.6928054457E-07,    0.4957973880E-09
    0.9700840484E+00,    0.5433529929E+00,    0.6928131650E-07,    0.4958033410E-09
    0.9700840484E+00,    0.5601804658E+00,    0.6928209297E-07,    0.4958093284E-09
    0.9700840484E+00,    0.5775290804E+00,    0.6928287292E-07,    0.4958153422E-09
    0.9700840484E+00,    0.5954149761E+00,    0.6928365521E-07,    0.4958213735E-09
    0.9700840484E+00,    0.6138547925E+00,    0.6928443859E-07,    0.4958274123E-09
    0.9700840484E+00,    0.6328656843E+00,    0.6928522167E-07,    0.4958334478E-09
    0.9700840484E+00,    0.6524653374E+00,    0.6928600292E-07,    0.4958394681E-09
    0.9700840484E+00,    0.6726719857E+00,    0.6928678068E-07,    0.4958454600E-09
    0.9700840484E+00,    0.6935044276E+00,    0.6928755307E-07,    0.4958514087E-09
    0.9700840484E+00,    0.7149820438E+00,    0.6928831811E-07,    0.4958572986E-09
    0.9700840484E+00,    0.7371248150E+00,    0.6928907338E-07,    0.4958631107E-09
    0.9700840484E+00,    0.7599533409E+00,    0.6928981677E-07,    0.4958688278E-09
    0.9700840484E+00,    0.7834888592E+00,    0.6929054439E-07,    0.4958744193E-09
    0.9700840484E+00,    0.8077532652E+00,    0.6929125557E-07,    0.4958798792E-09
    0.9700840484E+00,    0.8327691323E+00,    0.6929193945E-07,    0.4958851218E-09
    0.9700840484E+00,    0.8585597329E+00,    0.6929260929E-07,    0.4958902489E-09
    0.9700840484E+00,    0.8851490605E+00,    0.6929321836E-07,    0.4958948935E-09
    0.9700840484E+00,    0.9125618512E+00,    0.6929385117E-07,    0.4958997123E-09
    0.9700840484E+00,    0.9408236075E+00,    0.6929413402E-07,    0.4959017866E-09
    0.9700840484E+00,    0.9699606216E+00,    0.6929441161E-07,    0.4959038732E-09
